#3
S
#3
sid,name,age
1396,159,1028
1397,4,1024
1398,4,1027
1399,480,1013
1400,118,1016
1401,165,1047
1402,351,1008
1403,447,1032
1404,270,1006
1405,271,1019
1406,25,1048
1407,494,1016
1408,490,1043
1409,467,1043
1410,273,1000
1411,120,1033
1412,6,1019
1413,58,1007
1414,340,1034
1415,417,1042
1416,131,1030
1417,416,1019
1418,341,1038
1419,209,1031
1420,71,1048
1421,128,1002
1422,262,1023
1423,287,1045
1424,145,1033
1425,393,1003
1426,8,1007
1427,229,1015
1428,436,1029
1429,120,1048
1430,226,1019
1431,482,1030
1432,236,1023
1433,358,1039
1434,31,1021
1435,143,1006
1436,360,1046
1437,110,1049
1438,111,1019
1439,218,1036
1440,424,1013
1441,144,1013
1442,42,1028
1443,471,1039
1444,295,1002
1445,476,1036
1446,246,1049
1447,208,1024
1448,292,1048
1449,430,1020
1450,436,1036
1451,465,1026
1452,376,1000
1453,208,1028
1454,46,1026
1455,477,1003
1456,313,1034
1457,383,1033
1458,491,1020
1459,2,1030
1460,146,1028
1461,338,1047
1462,417,1036
1463,251,1025
1464,135,1040
1465,401,1041
1466,170,1006
1467,165,1012
1468,79,1040
1469,195,1029
1470,147,1022
1471,64,1021
1472,338,1012
1473,80,1009
1474,75,1026
1475,339,1011
1476,365,1018
1477,31,1015
1478,478,1015
1479,426,1043
1480,398,1049
1481,299,1043
1482,411,1039
1483,321,1018
1484,176,1020
1485,465,1046
1486,172,1005
1487,97,1029
1488,291,1001
1489,189,1030
1490,431,1030
1491,264,1007
1492,414,1040
1493,104,1031
1494,475,1035
1495,117,1034
1496,64,1010
1497,25,1035
1498,466,1042
1499,169,1008
1500,281,1040
1501,485,1046
1502,477,1042
1503,89,1036
1504,268,1033
1505,250,1033
1506,436,1024
1507,26,1012
1508,219,1001
1509,387,1008
1510,297,1021
1511,449,1000
1512,1,1014
1513,119,1025
1514,380,1045
1515,485,1014
1516,325,1032
1517,212,1048
1518,55,1049
1519,464,1026
1520,241,1014
1521,158,1015
1522,173,1029
1523,210,1030
1524,457,1033
1525,136,1019
1526,13,1020
1527,314,1009
1528,155,1047
1529,289,1029
1530,409,1037
1531,186,1001
1532,24,1041
1533,198,1041
1534,41,1024
1535,362,1000
1536,34,1046
1537,193,1002
1538,63,1033
1539,221,1018
1540,57,1031
1541,235,1014
1542,479,1001
1543,445,1025
1544,80,1028
1545,463,1019
1546,383,1010
1547,426,1015
1548,24,1003
1549,281,1048
1550,168,1042
1551,90,1018
1552,108,1042
1553,295,1048
1554,387,1013
1555,0,1012
1556,219,1007
1557,175,1038
1558,460,1007
1559,274,1025
1560,415,1028
1561,141,1041
1562,137,1045
1563,357,1030
1564,416,1020
1565,270,1016
1566,106,1038
1567,3,1035
1568,218,1043
1569,167,1001
1570,458,1036
1571,478,1027
1572,232,1023
1573,71,1028
1574,270,1013
1575,382,1029
1576,452,1015
1577,226,1041
1578,82,1003
1579,497,1043
1580,161,1028
1581,401,1040
1582,292,1029
1583,323,1040
1584,437,1038
1585,431,1008
1586,366,1001
1587,186,1010
1588,126,1028
1589,323,1001
1590,169,1001
1591,95,1007
1592,83,1041
1593,26,1039
1594,363,1025
1595,85,1001
1596,246,1008
1597,234,1039
1598,134,1023
1599,57,1044
1600,227,1020
1601,90,1029
1602,168,1004
1603,348,1008
1604,444,1040
1605,85,1033
1606,249,1049
1607,257,1026
1608,295,1032
1609,27,1035
1610,328,1005
1611,427,1043
1612,68,1042
1613,75,1037
1614,360,1021
1615,191,1002
1616,171,1001
1617,294,1023
1618,119,1031
1619,69,1025
1620,385,1027
1621,337,1025
1622,457,1032
1623,404,1006
1624,469,1031
1625,132,1009
1626,235,1044
1627,382,1008
1628,487,1001
1629,88,1026
1630,175,1026
1631,105,1027
1632,7,1040
1633,4,1017
1634,478,1042
1635,158,1048
1636,87,1031
1637,387,1011
1638,154,1048
1639,290,1032
1640,45,1031
1641,105,1006
1642,128,1021
1643,410,1039
1644,34,1011
1645,153,1012
1646,362,1042
1647,459,1030
1648,139,1014
1649,225,1001
1650,184,1005
1651,129,1012
1652,0,1031
1653,160,1026
1654,273,1009
1655,320,1049
1656,429,1036
1657,55,1010
1658,113,1004
1659,291,1033
1660,1,1037
1661,328,1044
1662,203,1032
1663,353,1003
1664,199,1014
1665,172,1028
1666,386,1000
1667,345,1042
1668,299,1031
1669,262,1046
1670,172,1035
1671,419,1048
1672,250,1046
1673,315,1009
1674,51,1001
1675,150,1045
1676,400,1014
1677,110,1029
1678,445,1030
1679,134,1043
1680,239,1004
1681,41,1025
1682,307,1003
1683,184,1038
1684,486,1018
1685,104,1006
1686,40,1003
1687,163,1023
1688,53,1010
1689,487,1012
1690,93,1026
1691,290,1002
1692,27,1008
1693,158,1025
1694,191,1037
1695,319,1044
1696,146,1010
1697,27,1043
1698,406,1046
1699,412,1013
1700,205,1028
1701,311,1028
1702,467,1022
1703,194,1044
1704,362,1012
1705,417,1039
1706,347,1031
1707,11,1018
1708,383,1001
1709,403,1024
1710,160,1019
1711,206,1033
1712,290,1007
1713,463,1002
1714,486,1033
1715,266,1029
1716,400,1008
1717,52,1023
1718,453,1032
1719,286,1016
1720,123,1037
1721,488,1000
1722,496,1021
1723,19,1010
1724,41,1035
1725,70,1031
1726,464,1006
1727,434,1001
1728,204,1036
1729,475,1010
1730,43,1015
1731,408,1014
1732,270,1033
1733,228,1018
1734,158,1003
1735,474,1047
1736,69,1028
1737,473,1036
1738,317,1046
1739,325,1017
1740,235,1006
1741,152,1041
1742,312,1036
1743,273,1008
1744,475,1036
1745,344,1016
1746,253,1033
1747,330,1001
1748,12,1038
1749,416,1046
1750,440,1000
1751,363,1038
1752,244,1008
1753,92,1027
1754,282,1040
1755,178,1047
1756,393,1006
1757,29,1042
1758,258,1029
1759,424,1020
1760,448,1035
1761,78,1040
1762,409,1018
1763,259,1011
1764,45,1048
1765,156,1041
1766,486,1015
1767,318,1035
1768,25,1048
1769,239,1016
1770,212,1003
1771,297,1024
1772,69,1036
1773,254,1039
1774,206,1027
1775,494,1012
1776,161,1041
1777,295,1006
1778,30,1000
1779,65,1035
1780,52,1042
1781,205,1005
1782,185,1000
1783,454,1010
1784,432,1003
1785,369,1015
1786,406,1019
1787,80,1033
1788,17,1044
1789,4,1015
1790,229,1032
1791,401,1037
1792,438,1012
1793,447,1029
1794,232,1004
1795,333,1039
1796,47,1025
1797,327,1010
1798,254,1048
1799,178,1024
1800,5,1024
1801,217,1006
1802,53,1022
1803,45,1043
1804,98,1041
1805,47,1034
1806,378,1006
1807,184,1023
1808,214,1041
1809,13,1002
1810,254,1028
1811,477,1027
1812,390,1005
1813,245,1002
1814,431,1026
1815,201,1002
1816,495,1008
1817,59,1014
1818,416,1001
1819,492,1000
1820,362,1045
1821,400,1038
1822,382,1024
1823,313,1028
1824,250,1010
1825,204,1047
1826,346,1013
1827,28,1000
1828,103,1019
1829,255,1044
1830,438,1023
1831,464,1002
1832,43,1012
1833,145,1016
1834,350,1023
1835,499,1029
1836,426,1036
1837,174,1049
1838,235,1024
1839,330,1005
1840,200,1038
1841,443,1031
1842,236,1043
1843,298,1041
1844,198,1031
1845,487,1018
1846,339,1049
1847,94,1024
1848,288,1010
1849,431,1031
1850,164,1035
1851,427,1020
1852,130,1006
1853,2,1013
1854,317,1031
1855,367,1032
1856,23,1047
1857,245,1032
1858,256,1040
1859,475,1024
1860,356,1009
1861,387,1049
1862,52,1008
1863,215,1012
1864,174,1029
1865,323,1012
1866,465,1016
1867,425,1009
1868,488,1026
1869,218,1041
1870,297,1010
1871,48,1031
1872,345,1021
1873,409,1049
1874,394,1021
1875,32,1042
1876,338,1030
1877,214,1047
1878,119,1039
1879,10,1044
1880,481,1049
1881,399,1002
1882,233,1044
1883,58,1035
1884,346,1032
1885,383,1036
1886,105,1009
1887,129,1030
1888,238,1033
1889,468,1016
1890,201,1002
1891,31,1017
1892,71,1032
1893,220,1028
1894,280,1049
1895,401,1028
1896,308,1006
1897,276,1031
1898,229,1009
1899,197,1043
1900,312,1007
1901,429,1047
1902,491,1010
1903,336,1000
1904,386,1032
1905,345,1001
1906,109,1035
1907,50,1018
1908,499,1039
1909,72,1015
1910,222,1040
1911,8,1028
1912,246,1006
1913,107,1031
1914,168,1028
1915,65,1035
1916,149,1043
1917,137,1040
1918,377,1018
1919,243,1025
1920,111,1014
1921,3,1023
1922,212,1004
1923,406,1023
1924,250,1035
1925,144,1032
1926,324,1029
1927,61,1046
1928,187,1003
1929,412,1001
1930,238,1005
1931,338,1023
1932,143,1002
1933,191,1040
1934,6,1025
1935,82,1001
1936,369,1007
1937,150,1005
1938,305,1005
1939,155,1029
1940,135,1003
1941,106,1017
1942,497,1005
1943,163,1037
1944,419,1002
1945,316,1009
1946,90,1031
1947,442,1012
1948,355,1048
1949,496,1023
1950,311,1044
1951,490,1006
1952,47,1048
1953,475,1034
1954,476,1014
1955,325,1010
1956,267,1026
1957,491,1028
1958,303,1000
1959,131,1032
1960,49,1020
1961,34,1004
1962,473,1031
1963,87,1016
1964,384,1002
1965,158,1012
1966,259,1007
1967,134,1032
1968,26,1049
1969,447,1043
1970,248,1010
1971,194,1029
1972,141,1041
1973,204,1047
1974,306,1031
1975,285,1038
1976,58,1044
1977,454,1005
1978,322,1047
1979,442,1049
1980,82,1040
1981,368,1018
1982,251,1042
1983,337,1018
1984,407,1013
1985,76,1027
1986,68,1036
1987,266,1005
1988,126,1046
1989,151,1032
1990,257,1013
1991,174,1038
1992,279,1021
1993,114,1043
1994,486,1001
1995,70,1002
1996,131,1022
1997,356,1025
1998,269,1017
1999,73,1009
2000,175,1007
2001,147,1005
2002,439,1004
2003,261,1023
2004,485,1026
2005,8,1000
2006,140,1018
2007,449,1027
2008,15,1007
2009,242,1034
2010,20,1035
2011,9,1042
2012,184,1026
2013,33,1004
2014,478,1014
2015,214,1029
2016,46,1025
2017,276,1049
2018,310,1015
2019,75,1026
2020,108,1043
2021,254,1021
2022,488,1047
2023,430,1008
2024,262,1022
2025,455,1046
2026,41,1002
2027,27,1040
2028,462,1000
2029,390,1031
2030,91,1027
2031,254,1013
2032,436,1031
2033,248,1044
2034,102,1044
2035,325,1036
2036,260,1033
2037,292,1011
2038,214,1014
2039,467,1005
2040,352,1049
2041,48,1033
2042,375,1043
2043,30,1030
2044,274,1040
2045,231,1029
2046,227,1033
2047,254,1032
2048,296,1022
2049,309,1030
2050,145,1019
2051,92,1020
2052,363,1017
2053,35,1029
2054,485,1044
2055,268,1034
2056,62,1006
2057,304,1023
2058,26,1049
2059,39,1005
2060,444,1041
2061,396,1036
2062,384,1008
2063,50,1011
2064,50,1036
2065,204,1000
2066,328,1035
2067,218,1047
2068,472,1016
2069,219,1020
2070,2,1000
2071,302,1029
2072,331,1028
2073,27,1023
2074,113,1032
2075,317,1029
2076,68,1021
2077,17,1042
2078,252,1014
2079,459,1028
2080,396,1000
2081,191,1000
2082,241,1030
2083,480,1003
2084,193,1010
2085,425,1001
2086,242,1037
2087,282,1038
2088,66,1003
2089,260,1015
2090,27,1008
2091,359,1005
2092,225,1008
2093,275,1008
2094,351,1041
2095,338,1018
2096,75,1001
2097,240,1024
2098,338,1037
2099,152,1030
2100,455,1025
2101,192,1046
2102,352,1009
2103,68,1037
2104,65,1015
2105,443,1028
2106,286,1012
2107,219,1032
2108,313,1043
2109,379,1030
2110,404,1049
2111,448,1008
2112,330,1013
2113,219,1046
2114,223,1003
2115,393,1028
2116,221,1008
2117,358,1022
2118,358,1025
2119,98,1031
2120,248,1013
2121,117,1027
2122,297,1036
2123,424,1004
2124,222,1004
2125,284,1012
2126,299,1004
2127,188,1036
2128,442,1010
2129,256,1002
2130,38,1044
2131,117,1027
2132,202,1037
2133,198,1008
2134,106,1017
2135,274,1044
2136,351,1046
2137,79,1044
2138,114,1020
2139,225,1048
2140,79,1012
2141,449,1024
2142,180,1038
2143,122,1005
2144,8,1042
2145,112,1002
2146,115,1019
2147,393,1025
2148,65,1018
2149,465,1046
2150,458,1006
2151,120,1032
2152,197,1001
2153,235,1000
2154,493,1026
2155,49,1029
2156,16,1015
2157,126,1027
2158,95,1002
2159,1,1034
2160,159,1014
2161,72,1008
2162,319,1043
2163,434,1010
2164,431,1033
2165,295,1046
2166,45,1020
2167,496,1012
2168,347,1030
2169,323,1039
2170,409,1021
2171,403,1036
2172,380,1011
2173,255,1010
2174,210,1002
2175,440,1014
2176,327,1003
2177,195,1004
2178,305,1009
2179,28,1025
2180,118,1044
2181,329,1030
2182,409,1045
2183,76,1008
2184,430,1017
2185,144,1020
2186,200,1041
2187,493,1042
2188,105,1014
2189,438,1028
2190,91,1033
2191,243,1048
2192,290,1042
2193,308,1008
2194,449,1009
2195,8,1017
2196,432,1005
2197,137,1028
2198,464,1017
2199,105,1000
2200,351,1029
2201,438,1047
2202,234,1008
2203,300,1010
2204,76,1006
2205,290,1042
2206,44,1029
2207,479,1043
2208,116,1049
2209,446,1019
2210,155,1014
2211,245,1021
2212,105,1029
2213,356,1040
2214,16,1049
2215,362,1037
2216,10,1012
2217,424,1029
2218,336,1040
2219,452,1002
2220,252,1022
2221,295,1023
2222,408,1033
2223,122,1042
2224,368,1049
2225,489,1019
2226,487,1048
2227,44,1032
2228,22,1037
2229,389,1021
2230,60,1042
2231,236,1000
2232,191,1027
2233,373,1018
2234,385,1004
2235,67,1013
2236,265,1002
2237,183,1016
2238,486,1023
2239,438,1044
2240,269,1012
2241,234,1042
2242,254,1006
2243,15,1049
2244,384,1037
2245,372,1039
2246,412,1017
2247,413,1015
2248,166,1046
2249,1,1035
2250,298,1044
2251,488,1024
2252,352,1010
2253,224,1016
2254,123,1031
2255,91,1030
2256,414,1033
2257,102,1005
2258,487,1038
2259,49,1010
2260,309,1005
2261,296,1045
2262,324,1011
2263,159,1045
2264,300,1041
2265,187,1041
2266,281,1038
2267,412,1009
2268,137,1036
2269,397,1016
2270,492,1016
2271,9,1024
2272,73,1001
2273,218,1005
2274,205,1008
2275,497,1001
2276,144,1030
2277,272,1014
2278,200,1035
2279,368,1000
2280,361,1025
2281,118,1038
2282,313,1021
2283,76,1000
2284,452,1009
2285,71,1032
2286,261,1004
2287,61,1034
2288,476,1040
2289,475,1007
2290,14,1049
2291,387,1000
2292,202,1005
2293,132,1007
2294,31,1026
2295,209,1017
2296,55,1042
2297,189,1019
2298,477,1016
2299,112,1003
2300,358,1020
2301,282,1034
2302,275,1022
2303,7,1040
2304,19,1021
2305,161,1047
2306,264,1015
2307,62,1003
2308,403,1000
2309,284,1034
2310,496,1017
2311,228,1043
2312,128,1014
2313,433,1015
2314,127,1047
2315,397,1044
2316,209,1025
2317,380,1008
2318,290,1013
2319,287,1025
2320,387,1004
2321,453,1023
2322,43,1037
2323,222,1020
2324,123,1020
2325,255,1030
2326,224,1043
2327,348,1001
2328,326,1036
2329,476,1047
2330,420,1043
2331,162,1036
2332,275,1042
2333,343,1030
2334,88,1022
2335,312,1026
2336,64,1040
2337,461,1037
2338,21,1010
2339,78,1043
2340,69,1017
2341,67,1016
2342,448,1012
2343,62,1041
2344,362,1017
2345,327,1036
2346,488,1045
2347,231,1037
2348,117,1035
2349,34,1043
2350,263,1038
2351,227,1014
2352,349,1040
2353,122,1011
2354,219,1025
2355,415,1020
2356,189,1037
2357,357,1039
2358,477,1002
2359,23,1009
2360,265,1005
2361,315,1041
2362,292,1049
2363,29,1032
2364,163,1037
2365,261,1007
2366,4,1030
2367,269,1048
2368,24,1005
2369,84,1006
2370,424,1025
2371,486,1035
2372,109,1049
2373,133,1030
2374,269,1045
2375,342,1012
2376,295,1006
2377,287,1028
2378,159,1008
2379,402,1016
2380,14,1045
2381,407,1010
2382,64,1008
2383,467,1023
2384,213,1022
2385,424,1016
2386,393,1032
2387,289,1009
2388,338,1047
2389,71,1032
2390,435,1010
2391,478,1017
2392,152,1013
2393,412,1042
2394,162,1021
2395,60,1024
2396,173,1002
2397,49,1036
2398,401,1047
2399,425,1015
2400,244,1001
2401,462,1049
2402,259,1000
2403,191,1049
2404,287,1025
2405,263,1031
2406,316,1038
2407,493,1007
2408,146,1025
2409,306,1043
2410,452,1001
2411,396,1039
2412,411,1014
2413,54,1008
2414,321,1022
2415,69,1018
2416,151,1003
2417,497,1020
2418,2,1019
2419,160,1025
2420,440,1006
2421,132,1005
2422,155,1040
2423,96,1046
2424,297,1039
2425,433,1024
2426,169,1028
2427,93,1011
2428,443,1044
2429,102,1016
2430,188,1045
2431,97,1013
2432,153,1025
2433,263,1044
2434,167,1038
2435,19,1018
2436,405,1012
2437,428,1036
2438,186,1027
2439,197,1015
2440,333,1016
2441,481,1004
2442,254,1003
2443,189,1044
2444,319,1000
2445,44,1030
2446,43,1028
2447,442,1003
2448,227,1016
2449,177,1047
2450,354,1016
2451,223,1000
2452,493,1025
2453,167,1006
2454,372,1035
2455,155,1010
2456,418,1005
2457,273,1012
2458,388,1028
2459,396,1042
2460,455,1023
2461,207,1049
2462,356,1046
2463,285,1010
2464,220,1027
2465,314,1036
2466,294,1026
2467,275,1046
2468,154,1003
2469,470,1020
2470,139,1006
2471,443,1027
2472,311,1010
2473,332,1031
2474,180,1030
2475,140,1021
2476,295,1041
2477,491,1016
2478,463,1030
2479,133,1038
2480,289,1037
2481,98,1026
2482,184,1015
2483,245,1042
2484,24,1001
2485,207,1026
2486,211,1020
2487,403,1032
2488,181,1038
2489,174,1009
2490,357,1000
2491,294,1031
2492,41,1017
2493,476,1036
2494,10,1033
2495,334,1018
2496,76,1011
2497,209,1016
2498,272,1047
2499,159,1025
$
