#3
S
#3
sid,name,age
1302,88,1035
1303,218,1057
1304,574,1000
1305,248,1031
1306,50,1043
1307,216,1021
1308,132,1020
1309,518,1013
1310,466,1031
1311,239,1030
1312,574,1002
1313,277,1004
1314,449,1059
1315,107,1057
1316,348,1054
1317,440,1023
1318,380,1006
1319,1,1039
1320,539,1026
1321,252,1047
1322,531,1023
1323,551,1028
1324,23,1051
1325,446,1018
1326,370,1000
1327,471,1008
1328,318,1028
1329,570,1039
1330,164,1052
1331,342,1032
1332,179,1030
1333,521,1029
1334,449,1035
1335,229,1056
1336,530,1035
1337,449,1056
1338,383,1004
1339,122,1014
1340,524,1045
1341,299,1021
1342,452,1033
1343,60,1038
1344,129,1041
1345,104,1003
1346,141,1047
1347,121,1009
1348,95,1041
1349,214,1021
1350,32,1058
1351,42,1012
1352,300,1011
1353,60,1034
1354,319,1007
1355,49,1047
1356,72,1033
1357,342,1040
1358,400,1040
1359,322,1007
1360,135,1037
1361,214,1005
1362,316,1043
1363,547,1021
1364,514,1017
1365,362,1053
1366,345,1000
1367,347,1035
1368,79,1012
1369,431,1049
1370,473,1038
1371,508,1030
1372,506,1011
1373,510,1051
1374,130,1018
1375,126,1057
1376,398,1056
1377,514,1039
1378,400,1017
1379,80,1010
1380,407,1033
1381,331,1040
1382,394,1026
1383,547,1029
1384,109,1038
1385,533,1041
1386,44,1033
1387,53,1008
1388,383,1059
1389,201,1042
1390,405,1009
1391,88,1031
1392,255,1034
1393,387,1020
1394,93,1027
1395,596,1009
1396,25,1017
1397,440,1057
1398,114,1021
1399,533,1019
1400,388,1002
1401,169,1004
1402,147,1044
1403,505,1007
1404,593,1021
1405,546,1043
1406,215,1050
1407,113,1043
1408,324,1012
1409,329,1016
1410,0,1005
1411,521,1025
1412,423,1005
1413,536,1051
1414,97,1012
1415,581,1056
1416,526,1037
1417,298,1011
1418,46,1016
1419,481,1031
1420,546,1051
1421,310,1058
1422,263,1037
1423,532,1009
1424,229,1035
1425,35,1059
1426,282,1032
1427,403,1030
1428,431,1029
1429,83,1027
1430,71,1002
1431,127,1033
1432,509,1032
1433,18,1033
1434,546,1002
1435,242,1002
1436,412,1019
1437,162,1051
1438,512,1034
1439,10,1048
1440,243,1024
1441,129,1000
1442,467,1047
1443,42,1002
1444,226,1057
1445,61,1055
1446,364,1008
1447,317,1023
1448,124,1011
1449,517,1052
1450,513,1037
1451,446,1003
1452,51,1051
1453,315,1046
1454,223,1028
1455,59,1019
1456,244,1051
1457,299,1048
1458,76,1007
1459,459,1036
1460,550,1028
1461,388,1040
1462,238,1004
1463,89,1041
1464,197,1043
1465,329,1044
1466,274,1045
1467,482,1009
1468,585,1005
1469,268,1010
1470,388,1014
1471,471,1000
1472,253,1029
1473,166,1029
1474,373,1022
1475,449,1042
1476,8,1059
1477,453,1043
1478,170,1012
1479,469,1027
1480,342,1046
1481,228,1017
1482,183,1058
1483,284,1010
1484,62,1007
1485,38,1032
1486,327,1038
1487,303,1031
1488,469,1043
1489,401,1042
1490,183,1000
1491,407,1036
1492,558,1001
1493,76,1023
1494,19,1021
1495,522,1021
1496,233,1005
1497,202,1005
1498,34,1019
1499,99,1009
1500,17,1003
1501,82,1043
1502,103,1048
1503,476,1050
1504,391,1016
1505,419,1036
1506,501,1022
1507,40,1035
1508,48,1005
1509,85,1057
1510,259,1056
1511,41,1040
1512,114,1053
1513,212,1018
1514,499,1056
1515,291,1046
1516,423,1053
1517,365,1022
1518,87,1002
1519,476,1021
1520,362,1007
1521,347,1026
1522,576,1009
1523,233,1059
1524,357,1029
1525,374,1002
1526,197,1014
1527,30,1013
1528,486,1040
1529,568,1043
1530,418,1014
1531,49,1053
1532,220,1000
1533,63,1054
1534,220,1020
1535,157,1050
1536,565,1031
1537,257,1029
1538,592,1018
1539,256,1031
1540,62,1028
1541,548,1018
1542,149,1050
1543,512,1055
1544,350,1030
1545,343,1058
1546,577,1025
1547,253,1046
1548,396,1050
1549,459,1009
1550,384,1004
1551,565,1020
1552,470,1023
1553,90,1025
1554,331,1010
1555,278,1000
1556,383,1053
1557,168,1035
1558,258,1031
1559,102,1032
1560,27,1003
1561,77,1045
1562,143,1025
1563,144,1038
1564,573,1011
1565,222,1014
1566,241,1019
1567,185,1003
1568,260,1036
1569,549,1017
1570,190,1031
1571,508,1046
1572,446,1029
1573,25,1047
1574,306,1009
1575,64,1051
1576,90,1008
1577,510,1010
1578,598,1027
1579,15,1023
1580,530,1020
1581,193,1013
1582,318,1059
1583,14,1038
1584,324,1015
1585,31,1040
1586,196,1056
1587,230,1016
1588,539,1033
1589,337,1018
1590,479,1024
1591,548,1012
1592,136,1000
1593,236,1004
1594,139,1005
1595,405,1034
1596,504,1002
1597,595,1040
1598,222,1005
1599,550,1026
1600,405,1050
1601,483,1034
1602,413,1019
1603,560,1022
1604,90,1038
1605,550,1014
1606,492,1050
1607,31,1045
1608,487,1009
1609,367,1035
1610,383,1016
1611,207,1044
1612,539,1058
1613,182,1059
1614,46,1028
1615,204,1049
1616,148,1041
1617,257,1007
1618,279,1055
1619,83,1006
1620,464,1020
1621,198,1025
1622,204,1033
1623,504,1026
1624,240,1037
1625,405,1001
1626,403,1022
1627,97,1013
1628,408,1056
1629,188,1056
1630,295,1041
1631,578,1023
1632,306,1016
1633,94,1044
1634,209,1053
1635,162,1015
1636,314,1047
1637,589,1015
1638,570,1017
1639,348,1026
1640,446,1030
1641,597,1030
1642,563,1051
1643,285,1018
1644,82,1028
1645,411,1007
1646,83,1019
1647,36,1037
1648,125,1033
1649,207,1005
1650,484,1013
1651,83,1040
1652,569,1023
1653,128,1044
1654,24,1045
1655,330,1003
1656,331,1027
1657,110,1001
1658,327,1027
1659,426,1028
1660,205,1038
1661,76,1035
1662,215,1027
1663,352,1056
1664,215,1035
1665,26,1036
1666,492,1040
1667,515,1027
1668,330,1054
1669,453,1021
1670,292,1008
1671,468,1013
1672,50,1021
1673,505,1058
1674,499,1059
1675,246,1051
1676,190,1017
1677,556,1027
1678,167,1047
1679,516,1007
1680,69,1054
1681,303,1016
1682,540,1057
1683,260,1022
1684,263,1013
1685,111,1000
1686,360,1028
1687,152,1055
1688,556,1009
1689,425,1015
1690,436,1057
1691,453,1015
1692,5,1017
1693,386,1035
1694,365,1005
1695,148,1045
1696,254,1028
1697,315,1054
1698,321,1056
1699,64,1001
1700,454,1027
1701,87,1018
1702,463,1055
1703,145,1033
1704,477,1011
1705,162,1017
1706,200,1028
1707,41,1046
1708,508,1033
1709,494,1022
1710,213,1024
1711,451,1030
1712,214,1054
1713,391,1043
1714,577,1031
1715,486,1017
1716,415,1009
1717,359,1008
1718,16,1044
1719,434,1055
1720,23,1048
1721,208,1010
1722,349,1021
1723,359,1035
1724,579,1058
1725,32,1053
1726,545,1021
1727,208,1004
1728,423,1021
1729,507,1049
1730,322,1004
1731,428,1035
1732,125,1015
1733,467,1058
1734,497,1003
1735,276,1003
1736,555,1048
1737,481,1021
1738,132,1059
1739,172,1002
1740,328,1054
1741,337,1028
1742,134,1026
1743,387,1030
1744,328,1052
1745,379,1027
1746,165,1016
1747,123,1053
1748,591,1035
1749,41,1014
1750,68,1038
1751,161,1052
1752,422,1014
1753,543,1059
1754,170,1017
1755,563,1006
1756,287,1034
1757,220,1021
1758,70,1041
1759,364,1033
1760,283,1003
1761,404,1053
1762,129,1016
1763,5,1019
1764,84,1006
1765,93,1042
1766,140,1054
1767,72,1000
1768,164,1015
1769,538,1006
1770,76,1007
1771,226,1040
1772,113,1011
1773,356,1036
1774,88,1038
1775,464,1023
1776,562,1038
1777,165,1034
1778,577,1005
1779,78,1006
1780,148,1051
1781,92,1003
1782,476,1057
1783,551,1008
1784,141,1028
1785,185,1059
1786,562,1045
1787,535,1035
1788,79,1029
1789,280,1046
1790,480,1023
1791,166,1059
1792,118,1055
1793,470,1051
1794,284,1007
1795,480,1016
1796,369,1007
1797,64,1041
1798,345,1031
1799,161,1003
1800,458,1039
1801,581,1048
1802,358,1036
1803,462,1022
1804,83,1002
1805,330,1048
1806,454,1035
1807,241,1016
1808,344,1017
1809,508,1053
1810,357,1028
1811,375,1003
1812,490,1054
1813,321,1055
1814,385,1029
1815,578,1022
1816,150,1002
1817,107,1047
1818,331,1017
1819,309,1016
1820,301,1047
1821,354,1004
1822,246,1011
1823,33,1031
1824,168,1051
1825,321,1040
1826,436,1043
1827,464,1023
1828,200,1004
1829,390,1046
1830,554,1023
1831,565,1005
1832,380,1000
1833,97,1032
1834,343,1011
1835,102,1010
1836,446,1053
1837,570,1032
1838,36,1057
1839,168,1006
1840,544,1003
1841,394,1019
1842,485,1050
1843,484,1017
1844,241,1056
1845,340,1013
1846,549,1000
1847,344,1006
1848,207,1008
1849,233,1026
1850,297,1042
1851,147,1038
1852,522,1036
1853,316,1059
1854,211,1039
1855,273,1046
1856,316,1041
1857,46,1039
1858,96,1059
1859,309,1043
1860,445,1052
1861,424,1008
1862,11,1021
1863,456,1014
1864,284,1021
1865,306,1045
1866,503,1038
1867,461,1056
1868,398,1041
1869,491,1049
1870,525,1033
1871,201,1057
1872,426,1052
1873,419,1023
1874,128,1007
1875,507,1032
1876,265,1019
1877,29,1039
1878,529,1004
1879,276,1049
1880,95,1059
1881,365,1028
1882,236,1012
1883,491,1002
1884,9,1057
1885,469,1033
1886,195,1052
1887,239,1058
1888,91,1033
1889,310,1027
1890,117,1025
1891,227,1041
1892,119,1007
1893,446,1056
1894,419,1037
1895,250,1021
1896,349,1018
1897,386,1003
1898,14,1040
1899,89,1023
1900,596,1023
1901,61,1048
1902,377,1017
1903,192,1013
1904,316,1048
1905,297,1020
1906,368,1011
1907,531,1026
1908,290,1049
1909,579,1038
1910,446,1008
1911,259,1019
1912,558,1057
1913,173,1033
1914,346,1023
1915,365,1012
1916,111,1006
1917,198,1041
1918,108,1044
1919,227,1009
1920,162,1031
1921,408,1030
1922,555,1031
1923,448,1039
1924,572,1040
1925,471,1051
1926,473,1048
1927,199,1057
1928,336,1025
1929,68,1011
1930,329,1007
1931,535,1040
1932,119,1059
1933,340,1056
1934,70,1053
1935,569,1026
1936,567,1038
1937,291,1045
1938,467,1045
1939,78,1019
1940,12,1052
1941,50,1029
1942,363,1006
1943,467,1006
1944,9,1030
1945,359,1013
1946,340,1018
1947,220,1016
1948,65,1042
1949,502,1052
1950,515,1003
1951,125,1007
1952,42,1052
1953,510,1032
1954,311,1021
1955,349,1030
1956,177,1040
1957,28,1042
1958,458,1011
1959,310,1049
1960,10,1038
1961,579,1026
1962,161,1033
1963,494,1002
1964,99,1017
1965,225,1036
1966,287,1049
1967,176,1046
1968,446,1005
1969,441,1032
1970,323,1052
1971,301,1013
1972,108,1020
1973,87,1006
1974,41,1040
1975,314,1051
1976,299,1030
1977,380,1018
1978,362,1041
1979,154,1027
1980,42,1046
1981,496,1033
1982,71,1054
1983,260,1031
1984,121,1047
1985,192,1050
1986,311,1017
1987,38,1009
1988,501,1018
1989,550,1030
1990,418,1034
1991,377,1055
1992,432,1036
1993,546,1012
1994,265,1014
1995,0,1052
1996,416,1052
1997,598,1014
1998,205,1010
1999,115,1035
2000,349,1036
2001,351,1023
2002,379,1056
2003,400,1057
2004,146,1040
2005,466,1023
2006,361,1048
2007,304,1036
2008,533,1021
2009,182,1024
2010,375,1039
2011,348,1051
2012,384,1043
2013,500,1057
2014,322,1051
2015,158,1023
2016,555,1037
2017,86,1002
2018,327,1025
2019,593,1058
2020,83,1053
2021,167,1039
2022,129,1040
2023,475,1031
2024,72,1032
2025,497,1038
2026,304,1004
2027,399,1056
2028,554,1041
2029,65,1056
2030,268,1054
2031,388,1021
2032,139,1029
2033,471,1042
2034,316,1022
2035,34,1000
2036,374,1004
2037,107,1021
2038,256,1000
2039,132,1024
2040,366,1022
2041,145,1046
2042,25,1041
2043,38,1056
2044,185,1038
2045,174,1030
2046,524,1044
2047,127,1040
2048,47,1040
2049,31,1011
2050,525,1038
2051,43,1003
2052,289,1055
2053,438,1033
2054,272,1004
2055,487,1017
2056,209,1059
2057,396,1035
2058,572,1004
2059,199,1003
2060,515,1011
2061,566,1058
2062,318,1025
2063,283,1042
2064,39,1003
2065,549,1030
2066,575,1019
2067,384,1052
2068,503,1046
2069,502,1017
2070,6,1003
2071,391,1045
2072,281,1057
2073,83,1003
2074,354,1022
2075,38,1013
2076,38,1038
2077,22,1050
2078,428,1003
2079,466,1015
2080,477,1057
2081,62,1020
2082,196,1014
2083,562,1027
2084,104,1006
2085,334,1024
2086,345,1028
2087,423,1040
2088,393,1030
2089,293,1004
2090,366,1040
2091,9,1012
2092,346,1054
2093,28,1005
2094,80,1043
2095,278,1001
2096,490,1037
2097,592,1017
2098,93,1057
2099,543,1033
2100,311,1056
2101,502,1056
2102,6,1002
2103,344,1022
2104,191,1004
2105,326,1016
2106,203,1033
2107,516,1046
2108,226,1020
2109,198,1035
2110,7,1035
2111,84,1021
2112,497,1024
2113,328,1044
2114,30,1013
2115,340,1033
2116,514,1007
2117,409,1051
2118,272,1042
2119,398,1029
2120,548,1036
2121,100,1038
2122,354,1019
2123,467,1005
2124,272,1020
2125,488,1014
2126,299,1015
2127,7,1046
2128,138,1020
2129,162,1046
2130,422,1032
2131,392,1006
2132,528,1026
2133,582,1001
2134,235,1019
2135,86,1040
2136,542,1009
2137,219,1044
2138,415,1012
2139,208,1000
2140,239,1025
2141,430,1019
2142,215,1011
2143,2,1022
2144,316,1025
2145,11,1029
2146,15,1008
2147,346,1004
2148,505,1007
2149,37,1056
2150,176,1052
2151,523,1007
2152,77,1053
2153,583,1018
2154,508,1032
2155,120,1023
2156,278,1021
2157,593,1032
2158,382,1007
2159,177,1009
2160,428,1025
2161,494,1021
2162,169,1011
2163,565,1048
2164,284,1033
2165,449,1012
2166,440,1045
2167,57,1010
2168,460,1008
2169,3,1016
2170,495,1020
2171,427,1009
2172,547,1010
2173,108,1051
2174,303,1032
2175,469,1023
2176,209,1056
2177,15,1003
2178,308,1014
2179,165,1012
2180,407,1042
2181,484,1041
2182,464,1046
2183,442,1037
2184,507,1023
2185,443,1059
2186,27,1046
2187,507,1048
2188,564,1022
2189,496,1025
2190,64,1048
2191,272,1016
2192,516,1050
2193,300,1058
2194,98,1011
2195,172,1030
2196,103,1049
2197,359,1005
2198,418,1037
2199,437,1039
2200,181,1042
2201,272,1013
2202,199,1059
2203,199,1033
2204,93,1054
2205,571,1028
2206,303,1000
2207,19,1011
2208,568,1019
2209,114,1011
2210,188,1003
2211,192,1048
2212,390,1008
2213,6,1001
2214,404,1043
2215,551,1000
2216,417,1041
2217,17,1048
2218,161,1037
2219,321,1033
2220,160,1057
2221,188,1028
2222,179,1014
2223,525,1059
2224,135,1012
2225,483,1042
2226,546,1036
2227,273,1047
2228,215,1013
2229,14,1000
2230,179,1031
2231,138,1054
2232,169,1047
2233,561,1018
2234,376,1016
2235,430,1009
2236,67,1059
2237,288,1003
2238,131,1021
2239,256,1059
2240,329,1038
2241,153,1003
2242,238,1046
2243,82,1022
2244,470,1044
2245,402,1003
2246,599,1029
2247,424,1054
2248,57,1045
2249,524,1026
2250,93,1035
2251,306,1007
2252,33,1039
2253,526,1026
2254,336,1002
2255,395,1011
2256,552,1033
2257,180,1006
2258,251,1043
2259,238,1001
2260,93,1023
2261,566,1039
2262,332,1004
2263,538,1011
2264,393,1025
2265,443,1003
2266,277,1004
2267,12,1022
2268,233,1008
2269,465,1026
2270,208,1057
2271,301,1057
2272,112,1013
2273,400,1007
2274,379,1045
2275,89,1044
2276,82,1049
2277,249,1001
2278,70,1041
2279,241,1042
2280,495,1018
2281,366,1001
2282,141,1037
2283,99,1040
2284,426,1002
2285,268,1016
2286,51,1036
2287,39,1033
2288,173,1046
2289,238,1005
2290,3,1047
2291,319,1019
2292,589,1035
2293,581,1036
2294,459,1023
2295,379,1055
2296,525,1014
2297,528,1034
2298,13,1042
2299,21,1008
2300,65,1020
2301,24,1059
2302,307,1026
2303,217,1001
2304,196,1028
2305,335,1026
2306,91,1025
2307,49,1018
2308,192,1051
2309,473,1039
2310,136,1026
2311,176,1006
2312,283,1014
2313,100,1024
2314,115,1042
2315,412,1059
2316,107,1050
2317,10,1050
2318,246,1030
2319,241,1057
2320,26,1051
2321,286,1034
2322,534,1013
2323,584,1012
2324,330,1014
2325,77,1049
2326,244,1045
2327,350,1001
2328,515,1009
2329,240,1041
2330,34,1039
2331,191,1041
2332,321,1039
2333,382,1031
2334,564,1051
2335,499,1002
2336,481,1006
2337,445,1029
2338,107,1029
2339,487,1009
2340,260,1030
2341,247,1052
2342,135,1036
2343,212,1013
2344,123,1025
2345,412,1027
2346,137,1052
2347,367,1015
2348,582,1042
2349,467,1017
2350,566,1001
2351,4,1054
2352,569,1000
2353,145,1015
2354,582,1005
2355,142,1048
2356,339,1054
2357,352,1010
2358,107,1035
2359,43,1013
2360,447,1048
2361,167,1009
2362,175,1012
2363,84,1029
2364,67,1028
2365,234,1027
2366,433,1036
2367,426,1008
2368,593,1003
2369,531,1043
2370,577,1035
2371,252,1038
2372,179,1029
2373,127,1018
2374,67,1019
2375,175,1012
2376,276,1009
2377,53,1021
2378,90,1011
2379,401,1043
2380,413,1057
2381,336,1034
2382,319,1026
2383,267,1034
2384,416,1051
2385,79,1044
2386,334,1005
2387,441,1038
2388,56,1058
2389,105,1052
2390,449,1001
2391,419,1045
2392,31,1024
2393,182,1044
2394,31,1014
2395,462,1050
2396,190,1044
2397,188,1038
2398,369,1039
2399,259,1047
2400,119,1052
2401,74,1008
2402,476,1004
2403,219,1044
2404,486,1045
2405,386,1051
2406,543,1039
2407,114,1033
2408,340,1025
2409,110,1044
2410,289,1000
2411,261,1040
2412,71,1057
2413,110,1032
2414,511,1029
2415,503,1030
2416,557,1008
2417,241,1005
2418,576,1006
2419,336,1038
2420,355,1049
2421,524,1040
2422,525,1007
2423,560,1055
2424,512,1022
2425,524,1038
2426,363,1009
2427,302,1050
2428,364,1039
2429,295,1026
2430,256,1040
2431,515,1002
2432,587,1035
2433,160,1025
2434,521,1018
2435,538,1005
2436,375,1040
2437,252,1002
2438,213,1038
2439,248,1029
2440,222,1049
2441,198,1056
2442,367,1010
2443,387,1029
2444,544,1054
2445,353,1043
2446,514,1022
2447,20,1020
2448,165,1050
2449,556,1036
2450,445,1000
2451,384,1057
2452,419,1042
2453,588,1026
2454,538,1015
2455,522,1018
2456,220,1015
2457,313,1059
2458,118,1015
2459,145,1054
2460,77,1044
2461,291,1051
2462,501,1017
2463,238,1056
2464,227,1033
2465,304,1013
2466,106,1021
2467,414,1018
2468,320,1052
2469,311,1040
2470,501,1054
2471,150,1013
2472,59,1028
2473,34,1036
2474,468,1008
2475,569,1028
2476,158,1034
2477,215,1013
2478,351,1005
2479,95,1048
2480,114,1045
2481,39,1000
2482,117,1013
2483,331,1050
2484,334,1021
2485,357,1041
2486,507,1009
2487,598,1027
2488,177,1001
2489,534,1057
2490,588,1053
2491,546,1002
2492,458,1049
2493,302,1016
2494,111,1016
2495,425,1044
2496,167,1044
2497,149,1035
2498,92,1020
2499,209,1013
2500,115,1051
2501,59,1039
2502,1,1038
2503,453,1024
2504,188,1027
2505,478,1003
2506,545,1042
2507,112,1051
2508,116,1003
2509,209,1011
2510,290,1007
2511,328,1035
2512,344,1043
2513,599,1004
2514,367,1026
2515,419,1041
2516,145,1028
2517,461,1012
2518,214,1044
2519,388,1006
2520,548,1029
2521,298,1033
2522,416,1013
2523,477,1022
2524,23,1037
2525,449,1014
2526,461,1030
2527,39,1015
2528,381,1024
2529,356,1055
2530,153,1050
2531,468,1046
2532,469,1028
2533,534,1032
2534,154,1044
2535,87,1013
2536,274,1043
2537,331,1026
2538,517,1038
2539,176,1024
2540,239,1050
2541,285,1010
2542,260,1042
2543,548,1037
2544,175,1009
2545,297,1046
2546,119,1002
2547,344,1030
2548,193,1039
2549,582,1036
2550,13,1037
2551,366,1036
2552,293,1037
2553,322,1016
2554,274,1006
2555,130,1032
2556,295,1006
2557,7,1000
2558,84,1037
2559,336,1005
2560,160,1049
2561,33,1053
2562,535,1028
2563,579,1059
2564,435,1016
2565,504,1009
2566,572,1057
2567,18,1012
2568,308,1000
2569,561,1029
2570,231,1025
2571,527,1041
2572,206,1044
2573,335,1001
2574,235,1037
2575,4,1042
2576,32,1058
2577,302,1045
2578,556,1034
2579,456,1021
2580,212,1003
2581,362,1010
2582,61,1051
2583,444,1007
2584,284,1019
2585,120,1036
2586,121,1023
2587,95,1009
2588,387,1021
2589,196,1056
2590,454,1024
2591,455,1033
2592,592,1037
2593,147,1029
2594,46,1020
2595,225,1055
2596,365,1029
2597,434,1039
2598,54,1056
2599,495,1030
2600,504,1031
2601,428,1011
2602,57,1002
2603,162,1033
2604,269,1053
2605,294,1058
2606,481,1009
2607,201,1038
2608,25,1038
2609,81,1024
2610,188,1053
2611,475,1029
2612,550,1023
2613,243,1052
2614,266,1046
2615,544,1047
2616,142,1003
2617,225,1001
2618,196,1014
2619,214,1043
2620,370,1041
2621,92,1001
2622,250,1052
2623,44,1023
2624,62,1030
2625,24,1031
2626,380,1056
2627,322,1050
2628,529,1006
2629,354,1024
2630,561,1020
2631,468,1023
2632,413,1002
2633,223,1058
2634,459,1016
2635,284,1040
2636,12,1022
2637,260,1028
2638,417,1030
2639,172,1037
2640,51,1056
2641,337,1053
2642,464,1037
2643,343,1017
2644,461,1005
2645,334,1026
2646,252,1024
2647,169,1042
2648,44,1053
2649,579,1031
2650,67,1057
2651,344,1002
2652,542,1029
2653,49,1029
2654,86,1059
2655,67,1045
2656,388,1052
2657,279,1049
2658,456,1031
2659,522,1027
2660,340,1020
2661,401,1021
2662,481,1046
2663,308,1053
2664,305,1036
2665,18,1018
2666,345,1058
2667,74,1016
2668,198,1033
2669,331,1033
2670,540,1003
2671,392,1031
2672,19,1013
2673,36,1054
2674,387,1047
2675,488,1037
2676,456,1001
2677,303,1006
2678,337,1012
2679,18,1024
2680,103,1001
2681,248,1030
2682,426,1049
2683,247,1014
2684,95,1043
2685,105,1041
2686,172,1017
2687,541,1018
2688,543,1041
2689,312,1055
2690,385,1040
2691,206,1023
2692,6,1025
2693,575,1003
2694,131,1014
2695,128,1031
2696,358,1025
2697,28,1042
2698,313,1020
2699,583,1035
2700,334,1042
2701,230,1050
2702,118,1021
2703,253,1047
2704,202,1007
2705,264,1059
2706,474,1014
2707,106,1009
2708,222,1030
2709,89,1025
2710,248,1005
2711,67,1046
2712,121,1013
2713,248,1021
2714,240,1035
2715,44,1057
2716,487,1010
2717,303,1009
2718,467,1045
2719,109,1044
2720,553,1022
2721,35,1052
2722,361,1020
2723,598,1021
2724,230,1045
2725,111,1044
2726,191,1052
2727,140,1030
2728,263,1018
2729,498,1025
2730,513,1020
2731,512,1001
2732,347,1024
2733,144,1034
2734,268,1001
2735,246,1003
2736,306,1035
2737,226,1051
2738,119,1025
2739,304,1017
2740,297,1030
2741,221,1032
2742,301,1027
2743,199,1008
2744,365,1042
2745,414,1059
2746,592,1008
2747,568,1036
2748,163,1037
2749,339,1026
2750,264,1002
2751,551,1005
2752,294,1007
2753,187,1018
2754,393,1015
2755,38,1014
2756,510,1059
2757,591,1027
2758,411,1035
2759,262,1044
2760,524,1033
2761,589,1013
2762,92,1003
2763,210,1011
2764,34,1036
2765,578,1034
2766,241,1018
2767,495,1026
2768,540,1007
2769,472,1030
2770,560,1002
2771,417,1001
2772,254,1052
2773,62,1006
2774,480,1039
2775,200,1057
2776,503,1032
2777,502,1016
2778,451,1044
2779,259,1026
2780,62,1028
2781,463,1026
2782,521,1009
2783,125,1001
2784,352,1036
2785,366,1007
2786,519,1046
2787,489,1059
2788,299,1023
2789,539,1018
2790,335,1050
2791,381,1004
2792,597,1022
2793,426,1050
2794,465,1045
2795,485,1032
2796,188,1035
2797,133,1047
2798,585,1037
2799,570,1037
2800,23,1017
2801,589,1047
2802,291,1032
2803,292,1046
2804,227,1052
2805,405,1057
2806,42,1049
2807,572,1021
2808,116,1013
2809,572,1044
2810,258,1022
2811,509,1054
2812,177,1043
2813,61,1052
2814,148,1040
2815,276,1049
2816,138,1049
2817,449,1040
2818,591,1007
2819,13,1006
2820,129,1047
2821,505,1024
2822,381,1048
2823,38,1029
2824,570,1041
2825,6,1030
2826,244,1041
2827,259,1050
2828,37,1032
2829,295,1010
2830,109,1001
2831,418,1036
2832,390,1000
2833,91,1032
2834,566,1000
2835,152,1019
2836,8,1036
2837,90,1012
2838,542,1054
2839,351,1029
2840,138,1047
2841,265,1017
2842,83,1008
2843,266,1022
2844,87,1012
2845,586,1052
2846,169,1055
2847,416,1014
2848,458,1016
2849,193,1052
2850,460,1059
2851,296,1025
2852,482,1053
2853,467,1031
2854,65,1039
2855,541,1001
2856,247,1037
2857,586,1028
2858,353,1052
2859,278,1018
2860,224,1004
2861,26,1054
2862,349,1022
2863,112,1048
2864,260,1006
2865,503,1041
2866,123,1023
2867,228,1007
2868,558,1028
2869,325,1029
2870,28,1046
2871,330,1011
2872,284,1017
2873,235,1023
2874,24,1016
2875,177,1007
2876,321,1050
2877,525,1043
2878,246,1024
2879,459,1025
2880,236,1022
2881,473,1059
2882,6,1010
2883,27,1047
2884,282,1047
2885,218,1002
2886,223,1051
2887,353,1002
2888,98,1038
2889,190,1048
2890,537,1003
2891,160,1037
2892,289,1030
2893,7,1002
2894,580,1056
2895,543,1022
2896,114,1012
2897,98,1013
2898,152,1058
2899,590,1054
2900,558,1021
2901,122,1014
2902,258,1033
2903,342,1009
2904,9,1030
2905,470,1010
2906,529,1037
2907,40,1052
2908,47,1032
2909,194,1026
2910,587,1017
2911,93,1020
2912,362,1056
2913,365,1003
2914,405,1058
2915,17,1010
2916,341,1029
2917,459,1041
2918,496,1043
2919,254,1057
2920,98,1039
2921,215,1022
2922,315,1004
2923,0,1049
2924,315,1057
2925,367,1032
2926,308,1022
2927,75,1034
2928,184,1003
2929,540,1059
2930,156,1025
2931,480,1008
2932,434,1014
2933,496,1002
2934,247,1015
2935,297,1047
2936,30,1031
2937,406,1021
2938,171,1010
2939,141,1024
2940,256,1036
2941,337,1021
2942,546,1048
2943,230,1023
2944,240,1055
2945,475,1002
2946,77,1027
2947,14,1004
2948,414,1013
2949,593,1011
2950,183,1057
2951,317,1009
2952,12,1042
2953,439,1015
2954,455,1051
2955,122,1024
2956,310,1039
2957,373,1059
2958,253,1031
2959,510,1033
2960,310,1033
2961,580,1049
2962,15,1019
2963,222,1003
2964,578,1016
2965,204,1010
2966,289,1001
2967,27,1055
2968,587,1003
2969,358,1042
2970,132,1054
2971,195,1036
2972,559,1015
2973,100,1002
2974,344,1058
2975,63,1059
2976,51,1051
2977,37,1011
2978,178,1037
2979,50,1032
2980,233,1025
2981,394,1044
2982,582,1051
2983,502,1010
2984,134,1025
2985,390,1026
2986,226,1032
2987,257,1039
2988,271,1038
2989,432,1028
2990,15,1053
2991,11,1018
2992,225,1058
2993,158,1030
2994,217,1048
2995,236,1013
2996,314,1047
2997,563,1018
2998,185,1038
2999,586,1030
$
