#3
S
#3
sid,name,age
1490,210,1027
1491,390,1027
1492,88,1027
1493,223,1031
1494,156,1021
1495,355,1009
1496,268,1016
1497,161,1000
1498,221,1035
1499,348,1027
1500,355,1034
1501,47,1019
1502,382,1004
1503,87,1019
1504,85,1009
1505,222,1037
1506,346,1036
1507,162,1005
1508,285,1008
1509,64,1022
1510,193,1014
1511,288,1002
1512,293,1011
1513,151,1013
1514,130,1006
1515,329,1022
1516,336,1031
1517,172,1029
1518,140,1011
1519,339,1038
1520,179,1005
1521,253,1026
1522,236,1035
1523,222,1029
1524,161,1038
1525,390,1014
1526,309,1003
1527,25,1038
1528,349,1024
1529,114,1017
1530,317,1006
1531,379,1025
1532,204,1001
1533,267,1017
1534,31,1019
1535,220,1007
1536,88,1029
1537,229,1033
1538,371,1006
1539,33,1020
1540,300,1026
1541,184,1008
1542,227,1025
1543,288,1016
1544,292,1027
1545,127,1036
1546,213,1000
1547,293,1006
1548,156,1012
1549,364,1039
1550,276,1019
1551,308,1019
1552,222,1036
1553,345,1008
1554,348,1016
1555,30,1009
1556,13,1002
1557,290,1000
1558,214,1024
1559,115,1016
1560,106,1008
1561,228,1019
1562,51,1033
1563,335,1033
1564,155,1039
1565,16,1029
1566,112,1009
1567,164,1033
1568,388,1017
1569,318,1006
1570,243,1002
1571,137,1037
1572,331,1014
1573,66,1030
1574,198,1030
1575,129,1032
1576,248,1006
1577,317,1029
1578,52,1027
1579,350,1015
1580,173,1014
1581,252,1020
1582,377,1014
1583,376,1019
1584,130,1026
1585,65,1017
1586,349,1001
1587,334,1005
1588,325,1031
1589,86,1024
1590,263,1033
1591,353,1005
1592,59,1007
1593,81,1004
1594,380,1018
1595,156,1003
1596,307,1030
1597,102,1008
1598,16,1021
1599,267,1028
1600,235,1008
1601,118,1007
1602,185,1001
1603,347,1037
1604,88,1019
1605,221,1016
1606,307,1016
1607,394,1037
1608,376,1026
1609,12,1015
1610,276,1005
1611,263,1007
1612,342,1038
1613,294,1001
1614,361,1027
1615,303,1019
1616,250,1014
1617,306,1020
1618,73,1005
1619,245,1001
1620,6,1031
1621,269,1015
1622,135,1000
1623,264,1004
1624,277,1012
1625,318,1014
1626,186,1017
1627,395,1021
1628,141,1028
1629,334,1018
1630,200,1005
1631,341,1021
1632,41,1004
1633,30,1032
1634,351,1003
1635,338,1019
1636,307,1026
1637,53,1012
1638,82,1023
1639,205,1034
1640,340,1004
1641,372,1004
1642,23,1005
1643,82,1022
1644,172,1000
1645,225,1019
1646,167,1004
1647,19,1005
1648,395,1022
1649,354,1028
1650,339,1000
1651,186,1025
1652,88,1007
1653,230,1011
1654,264,1025
1655,150,1023
1656,318,1007
1657,317,1026
1658,31,1016
1659,366,1017
1660,73,1002
1661,79,1039
1662,143,1030
1663,328,1023
1664,311,1026
1665,302,1028
1666,375,1000
1667,148,1024
1668,142,1032
1669,215,1033
1670,207,1025
1671,386,1011
1672,9,1002
1673,312,1029
1674,181,1024
1675,284,1037
1676,134,1035
1677,52,1001
1678,143,1020
1679,99,1021
1680,207,1028
1681,32,1037
1682,367,1001
1683,306,1012
1684,32,1017
1685,90,1005
1686,215,1036
1687,266,1036
1688,129,1030
1689,199,1002
1690,43,1019
1691,177,1009
1692,66,1003
1693,57,1022
1694,3,1032
1695,50,1033
1696,180,1011
1697,372,1022
1698,314,1003
1699,258,1002
1700,77,1000
1701,176,1035
1702,156,1035
1703,166,1026
1704,377,1025
1705,34,1015
1706,301,1009
1707,366,1017
1708,353,1013
1709,235,1028
1710,47,1028
1711,393,1036
1712,209,1035
1713,163,1018
1714,2,1004
1715,150,1016
1716,278,1008
1717,319,1006
1718,170,1023
1719,140,1005
1720,224,1031
1721,361,1029
1722,368,1030
1723,386,1039
1724,392,1030
1725,21,1037
1726,181,1004
1727,51,1007
1728,176,1027
1729,293,1029
1730,336,1033
1731,346,1021
1732,377,1031
1733,90,1036
1734,181,1029
1735,98,1021
1736,143,1028
1737,128,1029
1738,122,1037
1739,281,1038
1740,60,1015
1741,200,1016
1742,374,1026
1743,368,1024
1744,303,1020
1745,220,1033
1746,64,1019
1747,136,1001
1748,252,1021
1749,43,1018
1750,88,1005
1751,19,1037
1752,18,1034
1753,357,1001
1754,80,1037
1755,151,1038
1756,179,1022
1757,272,1001
1758,329,1037
1759,185,1010
1760,7,1019
1761,314,1010
1762,296,1007
1763,311,1003
1764,58,1004
1765,365,1003
1766,270,1023
1767,44,1018
1768,169,1022
1769,216,1006
1770,202,1020
1771,61,1027
1772,109,1001
1773,227,1012
1774,65,1031
1775,177,1037
1776,21,1039
1777,283,1007
1778,133,1030
1779,301,1032
1780,382,1011
1781,244,1012
1782,252,1032
1783,32,1024
1784,245,1020
1785,378,1014
1786,139,1009
1787,121,1000
1788,76,1012
1789,110,1022
1790,36,1034
1791,0,1028
1792,124,1038
1793,165,1029
1794,102,1031
1795,334,1020
1796,89,1032
1797,106,1018
1798,39,1027
1799,331,1022
1800,221,1033
1801,29,1019
1802,9,1013
1803,23,1004
1804,174,1016
1805,169,1026
1806,252,1003
1807,281,1005
1808,95,1000
1809,257,1032
1810,328,1000
1811,80,1026
1812,100,1012
1813,319,1000
1814,9,1034
1815,74,1039
1816,376,1000
1817,55,1025
1818,121,1021
1819,175,1002
1820,212,1022
1821,354,1024
1822,326,1007
1823,397,1035
1824,113,1013
1825,337,1018
1826,29,1011
1827,52,1004
1828,268,1021
1829,156,1021
1830,339,1014
1831,109,1024
1832,146,1033
1833,366,1024
1834,350,1022
1835,260,1008
1836,70,1023
1837,310,1034
1838,130,1006
1839,102,1007
1840,224,1019
1841,66,1001
1842,394,1005
1843,397,1008
1844,306,1037
1845,155,1037
1846,65,1011
1847,366,1035
1848,183,1016
1849,19,1017
1850,382,1000
1851,106,1002
1852,218,1002
1853,261,1023
1854,379,1003
1855,314,1018
1856,356,1002
1857,262,1021
1858,359,1012
1859,81,1021
1860,236,1008
1861,299,1011
1862,63,1019
1863,375,1001
1864,391,1031
1865,326,1039
1866,31,1039
1867,143,1012
1868,67,1006
1869,32,1035
1870,52,1039
1871,5,1023
1872,199,1024
1873,345,1011
1874,289,1037
1875,41,1004
1876,198,1020
1877,344,1022
1878,234,1032
1879,103,1026
1880,180,1012
1881,226,1039
1882,70,1033
1883,200,1033
1884,141,1007
1885,99,1003
1886,72,1017
1887,317,1000
1888,154,1039
1889,28,1012
1890,312,1005
1891,246,1003
1892,133,1022
1893,251,1004
1894,203,1015
1895,215,1003
1896,153,1007
1897,275,1035
1898,261,1027
1899,259,1002
1900,237,1034
1901,136,1036
1902,108,1029
1903,341,1018
1904,270,1035
1905,135,1012
1906,157,1017
1907,61,1002
1908,176,1008
1909,65,1019
1910,281,1014
1911,342,1002
1912,255,1031
1913,110,1018
1914,24,1018
1915,339,1037
1916,24,1034
1917,52,1028
1918,217,1036
1919,39,1033
1920,187,1003
1921,224,1035
1922,379,1015
1923,385,1025
1924,339,1026
1925,276,1028
1926,375,1034
1927,321,1020
1928,340,1010
1929,325,1017
1930,108,1027
1931,148,1016
1932,375,1012
1933,308,1006
1934,311,1024
1935,342,1025
1936,210,1008
1937,209,1035
1938,151,1007
1939,67,1031
1940,129,1000
1941,184,1033
1942,362,1015
1943,39,1017
1944,76,1012
1945,220,1025
1946,396,1009
1947,199,1037
1948,269,1020
1949,352,1020
1950,214,1020
1951,280,1030
1952,96,1001
1953,312,1039
1954,89,1009
1955,392,1028
1956,21,1027
1957,349,1036
1958,57,1004
1959,144,1003
1960,368,1012
1961,246,1001
1962,253,1002
1963,89,1016
1964,36,1027
1965,20,1032
1966,137,1033
1967,245,1014
1968,322,1031
1969,335,1004
1970,152,1035
1971,318,1017
1972,372,1019
1973,305,1009
1974,209,1018
1975,299,1030
1976,349,1032
1977,389,1024
1978,54,1005
1979,259,1038
1980,234,1014
1981,324,1031
1982,364,1038
1983,70,1022
1984,312,1035
1985,333,1015
1986,367,1001
1987,377,1004
1988,0,1003
1989,219,1036
1990,386,1020
1991,39,1030
1992,299,1006
1993,351,1021
1994,385,1034
1995,208,1013
1996,287,1021
1997,272,1001
1998,180,1027
1999,323,1028
$
